Nota_debito,Cliente,Prob_Mora,Zona_Riesgo
2889566,2205537,0.1381,BAJO
2889567,2205537,0.1381,BAJO
2889568,2205537,0.1381,BAJO
2889569,2205537,0.1381,BAJO
2889570,2205537,0.1381,BAJO
2876390,2210232,0.2365,BAJO
2876391,2210232,0.2365,BAJO
2876392,2210232,0.2365,BAJO
2876395,2210232,0.2365,BAJO
2876396,2210232,0.2365,BAJO
2877371,2246212,0.2758,BAJO
2877372,2246212,0.2758,BAJO
2877373,2246212,0.2758,BAJO
2877374,2246212,0.2758,BAJO
2877375,2246212,0.2758,BAJO
2870611,2236117,0.1441,BAJO
2870612,2236117,0.1441,BAJO
2870613,2236117,0.1441,BAJO
2870614,2236117,0.1441,BAJO
2870615,2236117,0.1441,BAJO
2872106,2215658,0.2267,BAJO
2872107,2215658,0.2267,BAJO
2872108,2215658,0.2267,BAJO
2872109,2215658,0.2267,BAJO
2871225,2236252,0.1673,BAJO
2871226,2236252,0.1673,BAJO
2871227,2236252,0.1673,BAJO
2871228,2236252,0.1673,BAJO
2871229,2236252,0.1673,BAJO
2872704,2246086,0.1212,BAJO
2872705,2246086,0.1212,BAJO
2872706,2246086,0.1212,BAJO
2872707,2246086,0.1212,BAJO
2872708,2246086,0.1212,BAJO
2873794,2215390,0.2175,BAJO
2873795,2215390,0.2175,BAJO
2873796,2215390,0.2175,BAJO
2873797,2215390,0.2175,BAJO
2873798,2215390,0.2175,BAJO
2880232,2247022,0.2318,BAJO
2880233,2247022,0.2318,BAJO
2880234,2247022,0.2318,BAJO
2880235,2247022,0.2318,BAJO
2880236,2247022,0.2318,BAJO
2870534,2186514,0.2164,BAJO
2870535,2186514,0.2164,BAJO
2870536,2186514,0.2164,BAJO
2870537,2186514,0.2164,BAJO
2870538,2186514,0.2164,BAJO
2877528,2245602,0.1687,BAJO
2877529,2245602,0.1687,BAJO
2877530,2245602,0.1687,BAJO
2877531,2245602,0.1687,BAJO
2889534,2245935,0.2242,BAJO
2889535,2245935,0.2242,BAJO
2889536,2245935,0.2242,BAJO
2889537,2245935,0.2242,BAJO
2889538,2245935,0.2242,BAJO
2871003,2225345,0.2577,BAJO
2871004,2225345,0.2577,BAJO
2871005,2225345,0.2577,BAJO
2871006,2225345,0.2577,BAJO
2871007,2225345,0.2577,BAJO
2875647,2225674,0.2681,BAJO
2875648,2225674,0.2681,BAJO
2875649,2225674,0.2681,BAJO
2875650,2225674,0.2681,BAJO
2871381,2226557,0.3226,MEDIO
2895073,2190183,0.2521,BAJO
2895074,2190183,0.2521,BAJO
2895075,2190183,0.2521,BAJO
2895076,2190183,0.2521,BAJO
2895077,2190183,0.2521,BAJO
2872111,2226322,0.3378,MEDIO
2872112,2226322,0.3378,MEDIO
2872113,2226322,0.3378,MEDIO
2872114,2226322,0.3378,MEDIO
2872115,2226322,0.3378,MEDIO
2874433,2224973,0.1212,BAJO
2874434,2224973,0.1212,BAJO
2874435,2224973,0.1212,BAJO
2874436,2224973,0.1212,BAJO
2874437,2224973,0.1212,BAJO
2870928,2180188,0.191,BAJO
2874016,2248196,0.2253,BAJO
2874017,2248196,0.2253,BAJO
2874018,2248196,0.2253,BAJO
2874019,2248196,0.2253,BAJO
2874020,2248196,0.2253,BAJO
2879254,2249748,0.2928,BAJO
2871453,2245306,0.1852,BAJO
2871454,2245306,0.1852,BAJO
2871455,2245306,0.1852,BAJO
2871456,2245306,0.1852,BAJO
2873988,2205082,0.2218,BAJO
2873989,2205082,0.2218,BAJO
2873990,2205082,0.2218,BAJO
2873991,2205082,0.2218,BAJO
2873992,2205082,0.2218,BAJO
2870547,2210229,0.3032,MEDIO
2870548,2210229,0.3032,MEDIO
2870549,2210229,0.3032,MEDIO
2870550,2210229,0.3032,MEDIO
2879018,2243151,0.2667,BAJO
2879019,2243151,0.2667,BAJO
2879020,2243151,0.2667,BAJO
2873453,2215408,0.1418,BAJO
2873454,2215408,0.1418,BAJO
2873455,2215408,0.1418,BAJO
2873456,2215408,0.1418,BAJO
2873457,2215408,0.1418,BAJO
2870577,2225644,0.3422,MEDIO
2870578,2225644,0.3422,MEDIO
2870579,2225644,0.3422,MEDIO
2870580,2225644,0.3422,MEDIO
2870581,2225644,0.3422,MEDIO
2877115,2210950,0.2862,BAJO
2877116,2210950,0.2862,BAJO
2877117,2210950,0.2862,BAJO
2877118,2210950,0.2862,BAJO
2877119,2210950,0.2862,BAJO
2879286,2235042,0.2142,BAJO
2879287,2235042,0.2142,BAJO
2879288,2235042,0.2142,BAJO
2879289,2235042,0.2142,BAJO
2879290,2235042,0.2142,BAJO
2873027,2231641,0.3048,MEDIO
2873028,2231641,0.3048,MEDIO
2873029,2231641,0.3048,MEDIO
2873030,2231641,0.3048,MEDIO
2873031,2231641,0.3048,MEDIO
2878516,2236602,0.2253,BAJO
2878517,2236602,0.2253,BAJO
2878518,2236602,0.2253,BAJO
2878519,2236602,0.2253,BAJO
2878520,2236602,0.2253,BAJO
2872088,2230793,0.2477,BAJO
2872089,2230793,0.2477,BAJO
2872090,2230793,0.2477,BAJO
2872091,2230793,0.2477,BAJO
2876600,2220297,0.2542,BAJO
2876601,2220297,0.2542,BAJO
2876602,2220297,0.2542,BAJO
2876603,2220297,0.2542,BAJO
2876604,2220297,0.2542,BAJO
2871710,2240405,0.312,MEDIO
2871711,2240405,0.312,MEDIO
2871712,2240405,0.312,MEDIO
2871713,2240405,0.312,MEDIO
2871714,2240405,0.312,MEDIO
2871948,2190555,0.3881,MEDIO
2871949,2190555,0.3881,MEDIO
2871950,2190555,0.3881,MEDIO
2871951,2190555,0.3881,MEDIO
2871952,2190555,0.3881,MEDIO
2871161,2216084,0.3369,MEDIO
2871162,2216084,0.3369,MEDIO
2871163,2216084,0.3369,MEDIO
2871164,2216084,0.3369,MEDIO
2871165,2216084,0.3369,MEDIO
2874550,2215950,0.1477,BAJO
2874551,2215950,0.1477,BAJO
2874552,2215950,0.1477,BAJO
2874553,2215950,0.1477,BAJO
2874554,2215950,0.1477,BAJO
2871904,2231382,0.214,BAJO
2871905,2231382,0.214,BAJO
2871906,2231382,0.214,BAJO
2871907,2231382,0.214,BAJO
2871908,2231382,0.214,BAJO
2879463,2248601,0.2368,BAJO
2875403,2230576,0.2401,BAJO
2875404,2230576,0.2401,BAJO
2875405,2230576,0.2401,BAJO
2875406,2230576,0.2401,BAJO
2875407,2230576,0.2401,BAJO
2870528,2156858,0.1816,BAJO
2870529,2156858,0.1816,BAJO
2870530,2156858,0.1816,BAJO
2870531,2156858,0.1816,BAJO
2870532,2156858,0.1816,BAJO
2871331,2215706,0.1635,BAJO
2871332,2215706,0.1635,BAJO
2871333,2215706,0.1635,BAJO
2871334,2215706,0.1635,BAJO
2871335,2215706,0.1635,BAJO
2888083,22500074,0.2329,BAJO
2888084,22500074,0.2329,BAJO
2888085,22500074,0.2329,BAJO
2888086,22500074,0.2329,BAJO
2888087,22500074,0.2329,BAJO
2870886,2235622,0.2881,BAJO
2870887,2235622,0.2881,BAJO
2870888,2235622,0.2881,BAJO
2870889,2235622,0.2881,BAJO
2870890,2235622,0.2881,BAJO
2871288,2235789,0.3378,MEDIO
2871289,2235789,0.3378,MEDIO
2871290,2235789,0.3378,MEDIO
2871291,2235789,0.3378,MEDIO
2871292,2235789,0.3378,MEDIO
2871298,2190081,0.3399,MEDIO
2871299,2190081,0.3399,MEDIO
2871300,2190081,0.3399,MEDIO
2871301,2190081,0.3399,MEDIO
2871302,2190081,0.3399,MEDIO
2888417,2205368,0.1888,BAJO
2884001,2235483,0.2101,BAJO
2884002,2235483,0.2101,BAJO
2884003,2235483,0.2101,BAJO
2884004,2235483,0.2101,BAJO
2884005,2235483,0.2101,BAJO
2880904,2242092,0.3239,MEDIO
2880905,2242092,0.3239,MEDIO
2880906,2242092,0.3239,MEDIO
2880907,2242092,0.3239,MEDIO
2880908,2242092,0.3239,MEDIO
2876149,2226415,0.3318,MEDIO
2876150,2226415,0.3318,MEDIO
2876151,2226415,0.3318,MEDIO
2876152,2226415,0.3318,MEDIO
2876153,2226415,0.3318,MEDIO
2879790,2240538,0.1413,BAJO
2879791,2240538,0.1413,BAJO
2879792,2240538,0.1413,BAJO
2879793,2240538,0.1413,BAJO
2879794,2240538,0.1413,BAJO
2905298,22500772,0.3514,MEDIO
2905299,22500772,0.3514,MEDIO
2905300,22500772,0.3514,MEDIO
2905301,22500772,0.3514,MEDIO
2871856,2225882,0.1601,BAJO
2871857,2225882,0.1601,BAJO
2871858,2225882,0.1601,BAJO
2871859,2225882,0.1601,BAJO
2871860,2225882,0.1601,BAJO
2870983,2220325,0.2884,BAJO
2870984,2220325,0.2884,BAJO
2870985,2220325,0.2884,BAJO
2870986,2220325,0.2884,BAJO
2870987,2220325,0.2884,BAJO
2871233,2240062,0.3545,MEDIO
2871234,2240062,0.3545,MEDIO
2871235,2240062,0.3545,MEDIO
2871236,2240062,0.3545,MEDIO
2871237,2240062,0.3545,MEDIO
2871111,2226529,0.1771,BAJO
2871112,2226529,0.1771,BAJO
2871113,2226529,0.1771,BAJO
2871114,2226529,0.1771,BAJO
2871115,2226529,0.1771,BAJO
2875243,2220971,0.3527,MEDIO
2875244,2220971,0.3527,MEDIO
2875245,2220971,0.3527,MEDIO
2875246,2220971,0.3527,MEDIO
2875247,2220971,0.3527,MEDIO
2878913,2244400,0.3337,MEDIO
2878914,2244400,0.3337,MEDIO
2878915,2244400,0.3337,MEDIO
2878916,2244400,0.3337,MEDIO
2878917,2244400,0.3337,MEDIO
2880224,2240036,0.3609,MEDIO
2880225,2240036,0.3609,MEDIO
2880226,2240036,0.3609,MEDIO
2880227,2240036,0.3609,MEDIO
2880228,2240036,0.3609,MEDIO
2877509,2231355,0.2931,BAJO
2877510,2231355,0.2931,BAJO
2877511,2231355,0.2931,BAJO
2877512,2231355,0.2931,BAJO
2877513,2231355,0.2931,BAJO
2884373,2248198,0.214,BAJO
2884374,2248198,0.214,BAJO
2884375,2248198,0.214,BAJO
2884376,2248198,0.214,BAJO
2884377,2248198,0.214,BAJO
2870602,2235553,0.3527,MEDIO
2870603,2235553,0.3527,MEDIO
2870604,2235553,0.3527,MEDIO
2870605,2235553,0.3527,MEDIO
2870606,2235553,0.3527,MEDIO
2877337,2222184,0.2681,BAJO
2877338,2222184,0.2681,BAJO
2877339,2222184,0.2681,BAJO
2877340,2222184,0.2681,BAJO
2874182,2190822,0.326,MEDIO
2874183,2190822,0.326,MEDIO
2874184,2190822,0.326,MEDIO
2874185,2190822,0.326,MEDIO
2871429,2240264,0.2175,BAJO
2871430,2240264,0.2175,BAJO
2871431,2240264,0.2175,BAJO
2871432,2240264,0.2175,BAJO
2871433,2240264,0.2175,BAJO
2870760,2226421,0.3151,MEDIO
2870761,2226421,0.3151,MEDIO
2870762,2226421,0.3151,MEDIO
2870763,2226421,0.3151,MEDIO
2870764,2226421,0.3151,MEDIO
2870663,2211623,0.3461,MEDIO
2870664,2211623,0.3461,MEDIO
2870665,2211623,0.3461,MEDIO
2870666,2211623,0.3461,MEDIO
2870667,2211623,0.3461,MEDIO
2881206,2246341,0.1212,BAJO
2881207,2246341,0.1212,BAJO
2881208,2246341,0.1212,BAJO
2881209,2246341,0.1212,BAJO
2881210,2246341,0.1212,BAJO
2871305,2205525,0.387,MEDIO
2871306,2205525,0.387,MEDIO
2871307,2205525,0.387,MEDIO
2871308,2205525,0.387,MEDIO
2871309,2205525,0.387,MEDIO
2874466,2210099,0.1468,BAJO
2874467,2210099,0.1468,BAJO
2874468,2210099,0.1468,BAJO
2874469,2210099,0.1468,BAJO
2874470,2210099,0.1468,BAJO
2872817,2185722,0.2928,BAJO
2872818,2185722,0.2928,BAJO
2872819,2185722,0.2928,BAJO
2872820,2185722,0.2928,BAJO
2872821,2185722,0.2928,BAJO
2873884,2235563,0.346,MEDIO
2873885,2235563,0.346,MEDIO
2873886,2235563,0.346,MEDIO
2873887,2235563,0.346,MEDIO
2873888,2235563,0.346,MEDIO
2877344,2195086,0.344,MEDIO
2877202,2216078,0.214,BAJO
2877203,2216078,0.214,BAJO
2877204,2216078,0.214,BAJO
2877205,2216078,0.214,BAJO
2877206,2216078,0.214,BAJO
2893450,2196421,0.2142,BAJO
2893451,2196421,0.2142,BAJO
2893452,2196421,0.2142,BAJO
2893453,2196421,0.2142,BAJO
2876402,2210602,0.2533,BAJO
2876733,2235989,0.2968,BAJO
2876734,2235989,0.2968,BAJO
2876735,2235989,0.2968,BAJO
2876736,2235989,0.2968,BAJO
2876737,2235989,0.2968,BAJO
2879125,2226053,0.2274,BAJO
2879126,2226053,0.2274,BAJO
2879127,2226053,0.2274,BAJO
2879128,2226053,0.2274,BAJO
2879129,2226053,0.2274,BAJO
2872099,2230023,0.3318,MEDIO
2872100,2230023,0.3318,MEDIO
2872101,2230023,0.3318,MEDIO
2872102,2230023,0.3318,MEDIO
2872103,2230023,0.3318,MEDIO
2878380,2230423,0.3341,MEDIO
2878381,2230423,0.3341,MEDIO
2878382,2230423,0.3341,MEDIO
2878383,2230423,0.3341,MEDIO
2878384,2230423,0.3341,MEDIO
2872257,2240830,0.2235,BAJO
2872258,2240830,0.2235,BAJO
2872259,2240830,0.2235,BAJO
2872260,2240830,0.2235,BAJO
2872261,2240830,0.2235,BAJO
2872086,2231908,0.3114,MEDIO
2872124,2231908,0.3114,MEDIO
2872125,2231908,0.3114,MEDIO
2872126,2231908,0.3114,MEDIO
2872127,2231908,0.3114,MEDIO
2873004,2235378,0.1538,BAJO
2873005,2235378,0.1538,BAJO
2873006,2235378,0.1538,BAJO
2873007,2235378,0.1538,BAJO
2887999,2245804,0.2699,BAJO
2888000,2245804,0.2699,BAJO
2888001,2245804,0.2699,BAJO
2888002,2245804,0.2699,BAJO
2872459,2230853,0.2218,BAJO
2872460,2230853,0.2218,BAJO
2872461,2230853,0.2218,BAJO
2872462,2230853,0.2218,BAJO
2872463,2230853,0.2218,BAJO
2872372,2175635,0.2233,BAJO
2873970,2245489,0.1147,BAJO
2873971,2245489,0.1147,BAJO
2873972,2245489,0.1147,BAJO
2873973,2245489,0.1147,BAJO
2873974,2245489,0.1147,BAJO
2872468,2190588,0.2965,BAJO
2872469,2190588,0.2965,BAJO
2872470,2190588,0.2965,BAJO
2872471,2190588,0.2965,BAJO
2872472,2190588,0.2965,BAJO
2872625,2230763,0.219,BAJO
2872626,2230763,0.219,BAJO
2872627,2230763,0.219,BAJO
2872628,2230763,0.219,BAJO
2872629,2230763,0.219,BAJO
2892782,2240146,0.2242,BAJO
2892783,2240146,0.2242,BAJO
2892784,2240146,0.2242,BAJO
2892785,2240146,0.2242,BAJO
2892786,2240146,0.2242,BAJO
2872635,2221661,0.1601,BAJO
2872636,2221661,0.1601,BAJO
2872637,2221661,0.1601,BAJO
2872638,2221661,0.1601,BAJO
2872639,2221661,0.1601,BAJO
2875474,2221681,0.1671,BAJO
2875475,2221681,0.1671,BAJO
2875476,2221681,0.1671,BAJO
2875477,2221681,0.1671,BAJO
2875478,2221681,0.1671,BAJO
2877898,2224993,0.2918,BAJO
2877899,2224993,0.2918,BAJO
2877900,2224993,0.2918,BAJO
2877901,2224993,0.2918,BAJO
2877902,2224993,0.2918,BAJO
2872643,2210904,0.3397,MEDIO
2872644,2210904,0.3397,MEDIO
2872645,2210904,0.3397,MEDIO
2872646,2210904,0.3397,MEDIO
2872647,2210904,0.3397,MEDIO
2891680,22500058,0.2835,BAJO
2891681,22500058,0.2835,BAJO
2891682,22500058,0.2835,BAJO
2891683,22500058,0.2835,BAJO
2891684,22500058,0.2835,BAJO
2890023,2248621,0.2353,BAJO
2890024,2248621,0.2353,BAJO
2890025,2248621,0.2353,BAJO
2890026,2248621,0.2353,BAJO
2890027,2248621,0.2353,BAJO
2874390,2221079,0.3151,MEDIO
2874391,2221079,0.3151,MEDIO
2874392,2221079,0.3151,MEDIO
2874393,2221079,0.3151,MEDIO
2874394,2221079,0.3151,MEDIO
2872653,2234974,0.3318,MEDIO
2872654,2234974,0.3318,MEDIO
2872655,2234974,0.3318,MEDIO
2872656,2234974,0.3318,MEDIO
2872657,2234974,0.3318,MEDIO
2872649,2226553,0.3238,MEDIO
2873804,2248607,0.2239,BAJO
2873805,2248607,0.2239,BAJO
2873806,2248607,0.2239,BAJO
2873807,2248607,0.2239,BAJO
2873808,2248607,0.2239,BAJO
2888007,2248531,0.2324,BAJO
2888008,2248531,0.2324,BAJO
2888009,2248531,0.2324,BAJO
2888010,2248531,0.2324,BAJO
2888011,2248531,0.2324,BAJO
2876072,2236081,0.1654,BAJO
2876074,2236081,0.1654,BAJO
2876075,2236081,0.1654,BAJO
2876076,2236081,0.1654,BAJO
2876077,2236081,0.1654,BAJO
2889560,22500448,0.2908,BAJO
2889561,22500448,0.2908,BAJO
2889562,22500448,0.2908,BAJO
2889563,22500448,0.2908,BAJO
2874192,2240165,0.3306,MEDIO
2874168,2221034,0.3847,MEDIO
2876109,2240033,0.2562,BAJO
2876110,2240033,0.2562,BAJO
2876111,2240033,0.2562,BAJO
2876112,2240033,0.2562,BAJO
2876113,2240033,0.2562,BAJO
2874627,2248342,0.8201,ALTO
2873561,2215526,0.2778,BAJO
2877109,2226185,0.3321,MEDIO
2877110,2226185,0.3321,MEDIO
2877111,2226185,0.3321,MEDIO
2877112,2226185,0.3321,MEDIO
2877113,2226185,0.3321,MEDIO
2903206,2240167,0.1246,BAJO
2903207,2240167,0.1246,BAJO
2903208,2240167,0.1246,BAJO
2903209,2240167,0.1246,BAJO
2903210,2240167,0.1246,BAJO
2874153,2230184,0.241,BAJO
2874154,2230184,0.241,BAJO
2874155,2230184,0.241,BAJO
2874156,2230184,0.241,BAJO
2877398,2225757,0.3655,MEDIO
2874036,2215298,0.3368,MEDIO
2874037,2215298,0.3368,MEDIO
2874038,2215298,0.3368,MEDIO
2874039,2215298,0.3368,MEDIO
2874040,2215298,0.3368,MEDIO
2879433,2230250,0.2271,BAJO
2887990,2156757,0.2914,BAJO
2887991,2156757,0.2914,BAJO
2887992,2156757,0.2914,BAJO
2887993,2156757,0.2914,BAJO
2887994,2156757,0.2914,BAJO
2873999,2226390,0.2106,BAJO
2874001,2226390,0.2106,BAJO
2874002,2226390,0.2106,BAJO
2874004,2226390,0.2106,BAJO
2874005,2226390,0.2106,BAJO
2880004,2248700,0.1245,BAJO
2880005,2248700,0.1245,BAJO
2880006,2248700,0.1245,BAJO
2880007,2248700,0.1245,BAJO
2880008,2248700,0.1245,BAJO
2887739,2237245,0.2128,BAJO
2887740,2237245,0.2128,BAJO
2887741,2237245,0.2128,BAJO
2887742,2237245,0.2128,BAJO
2887743,2237245,0.2128,BAJO
2873998,2231873,0.2778,BAJO
2874057,2225527,0.3368,MEDIO
2874058,2225527,0.3368,MEDIO
2874059,2225527,0.3368,MEDIO
2874060,2225527,0.3368,MEDIO
2874061,2225527,0.3368,MEDIO
2875160,2200803,0.3558,MEDIO
2875161,2200803,0.3558,MEDIO
2875162,2200803,0.3558,MEDIO
2875163,2200803,0.3558,MEDIO
2875164,2200803,0.3558,MEDIO
2874026,2215532,0.3797,MEDIO
2879497,2235492,0.2562,BAJO
2879498,2235492,0.2562,BAJO
2879499,2235492,0.2562,BAJO
2879500,2235492,0.2562,BAJO
2879501,2235492,0.2562,BAJO
2874341,2220335,0.2178,BAJO
2874342,2220335,0.2178,BAJO
2874343,2220335,0.2178,BAJO
2874344,2220335,0.2178,BAJO
2874345,2220335,0.2178,BAJO
2878158,22500583,0.224,BAJO
2878159,22500583,0.224,BAJO
2878160,22500583,0.224,BAJO
2878161,22500583,0.224,BAJO
2878162,22500583,0.224,BAJO
2874417,2204989,0.402,MEDIO
2874418,2204989,0.402,MEDIO
2874419,2204989,0.402,MEDIO
2874420,2204989,0.402,MEDIO
2874421,2204989,0.402,MEDIO
2874051,2243496,0.3832,MEDIO
2874052,2243496,0.3832,MEDIO
2874053,2243496,0.3832,MEDIO
2874054,2243496,0.3832,MEDIO
2874055,2243496,0.3832,MEDIO
2874406,2210669,0.3582,MEDIO
2874407,2210669,0.3582,MEDIO
2874408,2210669,0.3582,MEDIO
2874409,2210669,0.3582,MEDIO
2874410,2210669,0.3582,MEDIO
2895788,2241558,0.2664,BAJO
2895789,2241558,0.2664,BAJO
2895790,2241558,0.2664,BAJO
2874400,2221270,0.2881,BAJO
2874401,2221270,0.2881,BAJO
2874402,2221270,0.2881,BAJO
2874403,2221270,0.2881,BAJO
2874404,2221270,0.2881,BAJO
2874456,2225001,0.3749,MEDIO
2874457,2225001,0.3749,MEDIO
2877391,2249054,0.245,BAJO
2877392,2249054,0.245,BAJO
2877393,2249054,0.245,BAJO
2877394,2249054,0.245,BAJO
2877395,2249054,0.245,BAJO
2874446,2235123,0.3527,MEDIO
2874447,2235123,0.3527,MEDIO
2874448,2235123,0.3527,MEDIO
2874449,2235123,0.3527,MEDIO
2874450,2235123,0.3527,MEDIO
2874355,2185430,0.3832,MEDIO
2874356,2185430,0.3832,MEDIO
2874357,2185430,0.3832,MEDIO
2874358,2185430,0.3832,MEDIO
2874359,2185430,0.3832,MEDIO
2874646,2220717,0.2352,BAJO
2874647,2220717,0.2352,BAJO
2874649,2220717,0.2352,BAJO
2874650,2220717,0.2352,BAJO
2874651,2220717,0.2352,BAJO
2874713,2225557,0.3832,MEDIO
2874714,2225557,0.3832,MEDIO
2874715,2225557,0.3832,MEDIO
2874716,2225557,0.3832,MEDIO
2874717,2225557,0.3832,MEDIO
2874670,2236239,0.2556,BAJO
2874671,2236239,0.2556,BAJO
2874672,2236239,0.2556,BAJO
2874673,2236239,0.2556,BAJO
2874674,2236239,0.2556,BAJO
2879037,2248150,0.2235,BAJO
2879038,2248150,0.2235,BAJO
2879039,2248150,0.2235,BAJO
2879040,2248150,0.2235,BAJO
2879041,2248150,0.2235,BAJO
2878738,2244231,0.1119,BAJO
2878739,2244231,0.1119,BAJO
2878740,2244231,0.1119,BAJO
2878741,2244231,0.1119,BAJO
2878742,2244231,0.1119,BAJO
2878674,2235526,0.2356,BAJO
2878675,2235526,0.2356,BAJO
2878676,2235526,0.2356,BAJO
2878677,2235526,0.2356,BAJO
2878678,2235526,0.2356,BAJO
2886621,2245866,0.2735,BAJO
2886622,2245866,0.2735,BAJO
2886623,2245866,0.2735,BAJO
2886624,2245866,0.2735,BAJO
2886625,2245866,0.2735,BAJO
2880042,2230623,0.3757,MEDIO
2880043,2230623,0.3757,MEDIO
2880044,2230623,0.3757,MEDIO
2880045,2230623,0.3757,MEDIO
2880046,2230623,0.3757,MEDIO
2892029,2200614,0.9336,ALTO
2879700,2211497,0.2786,BAJO
2879701,2211497,0.2786,BAJO
2879702,2211497,0.2786,BAJO
2879703,2211497,0.2786,BAJO
2879704,2211497,0.2786,BAJO
2877452,2230003,0.2184,BAJO
2877453,2230003,0.2184,BAJO
2877454,2230003,0.2184,BAJO
2877455,2230003,0.2184,BAJO
2877456,2230003,0.2184,BAJO
2874624,2240633,0.8246,ALTO
2876656,2247351,0.143,BAJO
2876657,2247351,0.143,BAJO
2876658,2247351,0.143,BAJO
2876659,2247351,0.143,BAJO
2876660,2247351,0.143,BAJO
2874865,2220174,0.3467,MEDIO
2874866,2220174,0.3467,MEDIO
2875014,2240722,0.2787,BAJO
2875015,2240722,0.2787,BAJO
2875016,2240722,0.2787,BAJO
2875017,2240722,0.2787,BAJO
2875018,2240722,0.2787,BAJO
2875772,2230658,0.2237,BAJO
2875773,2230658,0.2237,BAJO
2875774,2230658,0.2237,BAJO
2875775,2230658,0.2237,BAJO
2875776,2230658,0.2237,BAJO
2881185,2210314,0.3422,MEDIO
2881186,2210314,0.3422,MEDIO
2881187,2210314,0.3422,MEDIO
2881188,2210314,0.3422,MEDIO
2881189,2210314,0.3422,MEDIO
2874904,2235379,0.2324,BAJO
2874905,2235379,0.2324,BAJO
2874906,2235379,0.2324,BAJO
2874907,2235379,0.2324,BAJO
2874908,2235379,0.2324,BAJO
2875864,2245822,0.3263,MEDIO
2875865,2245822,0.3263,MEDIO
2875866,2245822,0.3263,MEDIO
2875867,2245822,0.3263,MEDIO
2876214,2240179,0.1854,BAJO
2876215,2240179,0.1854,BAJO
2876216,2240179,0.1854,BAJO
2876217,2240179,0.1854,BAJO
2876220,2240179,0.1854,BAJO
2881061,2225121,0.2535,BAJO
2881062,2225121,0.2535,BAJO
2881063,2225121,0.2535,BAJO
2881064,2225121,0.2535,BAJO
2881065,2225121,0.2535,BAJO
2877755,2248177,0.2353,BAJO
2877756,2248177,0.2353,BAJO
2877757,2248177,0.2353,BAJO
2877758,2248177,0.2353,BAJO
2877768,2248177,0.2353,BAJO
2874680,2215343,0.3151,MEDIO
2874681,2215343,0.3151,MEDIO
2874682,2215343,0.3151,MEDIO
2874683,2215343,0.3151,MEDIO
2874684,2215343,0.3151,MEDIO
2876183,2247973,0.245,BAJO
2876184,2247973,0.245,BAJO
2876185,2247973,0.245,BAJO
2876186,2247973,0.245,BAJO
2876187,2247973,0.245,BAJO
2874719,2225078,0.2881,BAJO
2874720,2225078,0.2881,BAJO
2874721,2225078,0.2881,BAJO
2874722,2225078,0.2881,BAJO
2874723,2225078,0.2881,BAJO
2874728,2230071,0.2861,BAJO
2874729,2230071,0.2861,BAJO
2874730,2230071,0.2861,BAJO
2874731,2230071,0.2861,BAJO
2874732,2230071,0.2861,BAJO
2874657,2206663,0.2881,BAJO
2874658,2206663,0.2881,BAJO
2874659,2206663,0.2881,BAJO
2874660,2206663,0.2881,BAJO
2874661,2206663,0.2881,BAJO
2874918,2240969,0.3391,MEDIO
2874919,2240969,0.3391,MEDIO
2874920,2240969,0.3391,MEDIO
2874921,2240969,0.3391,MEDIO
2874922,2240969,0.3391,MEDIO
2880048,2243442,0.2662,BAJO
2880049,2243442,0.2662,BAJO
2880050,2243442,0.2662,BAJO
2880051,2243442,0.2662,BAJO
2880052,2243442,0.2662,BAJO
2875623,2240850,0.2171,BAJO
2875624,2240850,0.2171,BAJO
2875625,2240850,0.2171,BAJO
2875626,2240850,0.2171,BAJO
2875627,2240850,0.2171,BAJO
2874847,2230232,0.2861,BAJO
2874848,2230232,0.2861,BAJO
2874849,2230232,0.2861,BAJO
2874850,2230232,0.2861,BAJO
2874851,2230232,0.2861,BAJO
2874877,2226208,0.2814,BAJO
2874878,2226208,0.2814,BAJO
2874879,2226208,0.2814,BAJO
2874880,2226208,0.2814,BAJO
2874881,2226208,0.2814,BAJO
2900053,2248689,0.1418,BAJO
2900054,2248689,0.1418,BAJO
2900055,2248689,0.1418,BAJO
2900056,2248689,0.1418,BAJO
2900057,2248689,0.1418,BAJO
2874912,2205539,0.2701,BAJO
2874913,2205539,0.2701,BAJO
2874914,2205539,0.2701,BAJO
2874915,2205539,0.2701,BAJO
2874916,2205539,0.2701,BAJO
2875987,2195287,0.2497,BAJO
2875988,2195287,0.2497,BAJO
2875989,2195287,0.2497,BAJO
2874896,2235944,0.2884,BAJO
2874897,2235944,0.2884,BAJO
2874898,2235944,0.2884,BAJO
2874899,2235944,0.2884,BAJO
2874900,2235944,0.2884,BAJO
2879393,2236357,0.2662,BAJO
2879394,2236357,0.2662,BAJO
2879395,2236357,0.2662,BAJO
2875970,2246005,0.1533,BAJO
2875971,2246005,0.1533,BAJO
2875972,2246005,0.1533,BAJO
2875973,2246005,0.1533,BAJO
2875976,2246005,0.1533,BAJO
2874857,2222056,0.3114,MEDIO
2874858,2222056,0.3114,MEDIO
2874859,2222056,0.3114,MEDIO
2874860,2222056,0.3114,MEDIO
2874861,2222056,0.3114,MEDIO
2880859,2240872,0.1962,BAJO
2880860,2240872,0.1962,BAJO
2880861,2240872,0.2049,BAJO
2880862,2240872,0.1962,BAJO
2880863,2240872,0.1962,BAJO
2876505,2248146,0.2216,BAJO
2876506,2248146,0.2216,BAJO
